order_id,customer_id,dish_id,quantity,unit_price,discount,payment_method,order_date,order_time,total_bill
7502,94,120,2,120,0,Cash,2026-05-24,19:32:27,240.0
7503,167,111,1,320,0,UPI,2026-06-07,12:42:30,320.0
7504,364,115,1,150,0,UPI,2026-02-25,11:08:49,150.0
7505,346,129,1,180,10,UPI,2026-05-02,14:51:29,162.0
7506,367,123,3,420,0,UPI,2026-02-13,14:17:48,1260.0
7507,302,116,3,120,10,UPI,2026-05-23,19:30:04,324.0
7508,488,101,3,695,0,UPI,2026-05-20,13:48:04,2085.0
7509,1,126,3,60,0,Card,2026-05-19,18:11:35,180.0
7510,13,117,2,130,0,UPI,2026-04-07,19:55:14,260.0
7511,175,110,2,280,0,Cash,2026-04-08,21:11:54,560.0
7512,434,120,3,120,5,UPI,2026-03-25,19:37:12,342.0
7513,361,123,3,420,5,UPI,2026-04-11,18:24:50,1197.0
7514,116,104,2,390,0,UPI,2026-05-25,21:36:11,780.0
7515,439,118,1,150,0,Card,2026-05-01,14:40:25,150.0
7516,270,101,1,695,0,UPI,2026-04-15,18:16:52,695.0
7517,106,108,1,695,5,UPI,2026-05-04,18:48:28,660.25
7518,151,123,1,420,5,Card,2026-04-09,14:59:39,399.0
7519,399,119,5,220,0,Card,2026-05-05,20:21:46,1100.0
7520,21,126,1,60,0,UPI,2026-02-27,13:29:21,60.0
7521,180,122,1,320,0,UPI,2026-01-24,19:55:50,320.0
7522,298,119,3,220,0,Cash,2026-06-24,13:41:34,660.0
7523,313,108,2,695,0,UPI,2026-01-05,19:23:26,1390.0
7524,438,105,2,420,5,Card,2026-06-26,12:42:12,798.0
7525,312,109,2,650,0,UPI,2026-01-01,13:34:16,1300.0
7526,6,107,1,695,0,UPI,2026-03-14,12:28:11,695.0
7527,492,111,1,320,0,UPI,2026-06-18,19:57:58,320.0
7528,388,103,1,320,0,Card,2026-02-19,20:30:12,320.0
7529,474,122,1,320,15,UPI,2026-02-14,11:39:36,272.0
7530,220,104,1,390,15,UPI,2026-03-21,18:53:40,331.5
7531,280,130,1,220,15,UPI,2026-04-20,12:59:14,187.0
7532,405,106,3,300,0,Card,2026-01-17,13:48:27,900.0
7533,151,122,1,320,0,Cash,2026-05-01,14:21:45,320.0
7534,155,126,2,60,0,Cash,2026-05-26,12:43:08,120.0
7535,401,101,3,695,0,UPI,2026-05-23,18:03:19,2085.0
7536,66,121,1,350,0,Cash,2026-05-25,19:44:11,350.0
7537,300,121,1,350,0,UPI,2026-05-28,14:36:18,350.0
7538,164,101,1,695,0,UPI,2026-02-16,18:32:49,695.0
7539,9,123,1,420,5,Card,2026-03-24,19:18:57,399.0
7540,318,118,3,150,5,Cash,2026-01-17,13:21:28,427.5
7541,316,122,2,320,5,UPI,2026-04-19,21:49:08,608.0
7542,406,112,1,240,0,Card,2026-06-19,20:24:50,240.0
7543,412,117,1,130,0,UPI,2026-04-03,13:38:45,130.0
7544,332,108,2,695,0,UPI,2026-06-06,19:08:31,1390.0
7545,138,119,2,220,5,UPI,2026-03-16,13:53:11,418.0
7546,175,123,1,420,0,Cash,2026-03-02,14:27:27,420.0
7547,244,128,2,150,10,Card,2026-03-02,14:42:40,270.0
7548,453,101,1,695,0,Card,2026-02-19,14:39:26,695.0
7549,177,109,2,650,0,Cash,2026-02-17,21:22:09,1300.0
7550,29,104,1,390,5,UPI,2026-02-19,13:39:39,370.5
7551,302,104,4,390,15,UPI,2026-04-22,12:46:05,1326.0
7552,79,117,3,130,0,UPI,2026-01-31,20:30:40,390.0
7553,106,126,2,60,0,UPI,2026-01-06,12:37:14,120.0
7554,267,118,2,150,0,UPI,2026-01-22,19:28:20,300.0
7555,68,101,1,695,0,UPI,2026-05-27,13:02:33,695.0
7556,282,105,2,420,0,Card,2026-04-11,19:45:34,840.0
7557,395,125,1,120,5,UPI,2026-03-11,13:23:07,114.0
7558,49,118,1,150,10,UPI,2026-05-04,14:46:34,135.0
7559,327,104,1,390,0,Card,2026-01-13,19:13:27,390.0
7560,457,101,3,695,0,Card,2026-04-04,20:05:47,2085.0
7561,398,115,1,150,5,UPI,2026-03-15,14:10:43,142.5
7562,190,104,1,390,0,Cash,2026-04-25,12:49:21,390.0
7563,280,127,1,90,0,Card,2026-02-14,13:29:44,90.0
7564,335,106,2,300,15,UPI,2026-05-11,19:55:58,510.0
7565,336,114,3,180,5,UPI,2026-01-03,20:06:43,513.0
7566,359,101,1,695,10,Card,2026-06-26,18:09:57,625.5
7567,393,116,1,120,0,Cash,2026-01-10,21:59:16,120.0
7568,384,115,2,150,5,UPI,2026-06-07,19:08:48,285.0
7569,59,102,2,380,10,UPI,2026-04-05,13:58:14,684.0
7570,174,104,1,390,0,UPI,2026-02-24,18:00:11,390.0
7571,44,103,1,320,0,Cash,2026-01-09,18:18:35,320.0
7572,76,111,1,320,5,UPI,2026-06-28,21:16:45,304.0
7573,329,127,1,90,0,Cash,2026-03-02,19:10:35,90.0
7574,157,119,1,220,0,UPI,2026-01-09,19:17:13,220.0
7575,204,111,2,320,0,Cash,2026-04-21,13:03:53,640.0
7576,426,102,2,380,10,UPI,2026-02-03,19:50:07,684.0
7577,248,108,2,695,5,UPI,2026-03-25,18:29:53,1320.5
7578,111,118,1,150,5,UPI,2026-06-15,20:28:05,142.5
7579,214,115,1,150,0,UPI,2026-01-18,19:19:26,150.0
7580,394,107,1,695,10,Cash,2026-01-31,19:45:00,625.5
7581,349,103,1,320,5,UPI,2026-02-15,21:58:29,304.0
7582,174,104,1,390,0,UPI,2026-06-25,19:41:43,390.0
7583,73,118,2,150,5,UPI,2026-05-09,12:41:55,285.0
7584,127,101,2,695,15,UPI,2026-02-23,13:28:01,1181.5
7585,245,130,2,220,0,Card,2026-01-09,20:00:48,440.0
7586,299,113,3,220,0,UPI,2026-06-07,19:18:33,660.0
7587,148,104,1,390,5,UPI,2026-01-10,19:01:43,370.5
7588,297,125,1,120,0,UPI,2026-05-17,12:19:45,120.0
7589,431,101,1,695,0,Card,2026-03-11,13:37:44,695.0
7590,199,119,2,220,0,UPI,2026-01-11,13:54:51,440.0
7591,186,107,1,695,10,Card,2026-04-10,13:40:46,625.5
7592,174,119,2,220,0,Card,2026-05-14,19:30:51,440.0
7593,295,125,1,120,0,Cash,2026-05-28,12:05:52,120.0
7594,131,119,2,220,0,UPI,2026-03-07,12:17:23,440.0
7595,47,121,3,350,0,Card,2026-03-07,19:06:54,1050.0
7596,446,123,1,420,0,UPI,2026-06-03,19:22:29,420.0
7597,35,117,1,130,5,UPI,2026-03-09,18:44:44,123.5
7598,400,120,1,120,0,UPI,2026-01-28,20:25:49,120.0
7599,59,122,1,320,0,UPI,2026-04-30,21:19:16,320.0
7600,340,115,1,150,10,UPI,2026-02-26,13:39:04,135.0
7601,218,101,1,695,0,UPI,2026-02-23,14:31:22,695.0
7602,339,107,1,695,0,UPI,2026-01-17,19:03:19,695.0
7603,267,124,3,180,0,UPI,2026-01-20,11:21:49,540.0
7604,61,107,1,695,0,Card,2026-05-25,12:36:13,695.0
7605,199,112,1,240,0,UPI,2026-06-13,11:49:18,240.0
7606,275,101,1,695,15,Card,2026-01-21,18:09:52,590.75
7607,53,102,1,380,10,UPI,2026-02-12,13:36:07,342.0
7608,156,108,2,695,5,UPI,2026-01-12,14:30:30,1320.5
7609,134,113,1,220,0,Cash,2026-01-09,19:30:26,220.0
7610,493,120,1,120,0,Card,2026-01-20,13:02:05,120.0
7611,74,105,1,420,0,UPI,2026-06-06,20:56:20,420.0
7612,413,108,4,695,0,UPI,2026-04-14,19:13:44,2780.0
7613,368,119,1,220,0,Card,2026-06-27,13:44:50,220.0
7614,141,115,1,150,0,UPI,2026-04-09,12:55:22,150.0
7615,136,105,3,420,5,Cash,2026-04-14,19:29:20,1197.0
7616,247,118,2,150,10,Card,2026-01-27,21:13:39,270.0
7617,68,101,1,695,0,Card,2026-05-27,13:48:58,695.0
7618,334,101,3,695,5,UPI,2026-05-23,18:58:57,1980.75
7619,60,125,2,120,0,Cash,2026-03-20,12:42:51,240.0
7620,331,115,1,150,0,Card,2026-05-16,20:25:48,150.0
7621,225,111,2,320,0,UPI,2026-01-25,14:35:29,640.0
7622,17,108,1,695,0,Cash,2026-03-01,18:12:56,695.0
7623,246,126,5,60,0,Card,2026-06-03,12:37:12,300.0
7624,259,101,1,695,0,UPI,2026-05-25,19:31:43,695.0
7625,174,124,2,180,5,UPI,2026-05-22,20:50:57,342.0
7626,155,104,1,390,0,UPI,2026-03-09,18:30:12,390.0
7627,18,123,5,420,0,UPI,2026-02-22,11:07:20,2100.0
7628,154,122,3,320,10,Card,2026-06-24,21:20:32,864.0
7629,313,121,2,350,10,UPI,2026-05-07,21:16:54,630.0
7630,21,117,2,130,5,UPI,2026-06-26,14:06:23,247.0
7631,95,114,2,180,0,Card,2026-05-12,20:23:46,360.0
7632,115,108,1,695,5,UPI,2026-03-24,12:56:47,660.25
7633,10,121,1,350,0,Card,2026-01-25,14:17:45,350.0
7634,463,107,2,695,5,Card,2026-01-05,18:02:36,1320.5
7635,483,102,1,380,0,UPI,2026-02-11,13:43:55,380.0
7636,102,107,1,695,0,UPI,2026-04-17,19:48:49,695.0
7637,207,118,1,150,0,UPI,2026-05-13,14:10:23,150.0
7638,215,126,1,60,0,Card,2026-02-25,20:54:17,60.0
7639,333,102,1,380,0,UPI,2026-04-23,20:25:28,380.0
7640,367,106,1,300,0,UPI,2026-03-14,11:14:03,300.0
7641,382,101,2,695,5,Cash,2026-06-12,19:41:01,1320.5
7642,491,119,1,220,0,Card,2026-06-07,19:28:11,220.0
7643,94,105,2,420,5,UPI,2026-05-29,12:14:09,798.0
7644,162,112,2,240,5,UPI,2026-04-15,11:15:53,456.0
7645,77,123,5,420,10,UPI,2026-05-16,13:39:56,1890.0
7646,268,114,1,180,0,Card,2026-03-14,12:28:38,180.0
7647,217,106,1,300,10,UPI,2026-05-29,19:13:51,270.0
7648,332,102,1,380,0,Card,2026-05-30,13:45:14,380.0
7649,446,107,1,695,0,UPI,2026-06-10,13:37:30,695.0
7650,221,129,3,180,0,UPI,2026-03-04,20:38:52,540.0
7651,355,121,2,350,0,UPI,2026-02-06,20:03:15,700.0
7652,315,126,1,60,0,UPI,2026-03-05,13:25:17,60.0
7653,363,114,1,180,10,Cash,2026-01-10,21:11:25,162.0
7654,453,105,2,420,0,UPI,2026-06-03,20:50:08,840.0
7655,473,102,1,380,5,UPI,2026-05-26,12:31:48,361.0
7656,162,101,4,695,0,UPI,2026-06-17,19:39:50,2780.0
7657,305,105,2,420,0,UPI,2026-01-25,14:34:50,840.0
7658,50,122,1,320,5,Cash,2026-04-03,20:23:38,304.0
7659,257,101,1,695,0,Card,2026-02-04,12:59:53,695.0
7660,171,113,1,220,15,Card,2026-05-19,13:48:18,187.0
7661,184,101,1,695,0,UPI,2026-02-13,19:45:39,695.0
7662,257,126,1,60,0,UPI,2026-06-08,13:20:43,60.0
7663,235,107,2,695,0,UPI,2026-02-06,12:28:03,1390.0
7664,255,105,2,420,10,Cash,2026-06-14,21:56:16,756.0
7665,268,105,1,420,5,UPI,2026-05-15,20:50:04,399.0
7666,326,122,1,320,15,UPI,2026-04-11,13:18:34,272.0
7667,237,107,1,695,15,UPI,2026-01-29,20:01:25,590.75
7668,132,104,1,390,0,UPI,2026-04-16,19:26:45,390.0
7669,113,125,1,120,0,UPI,2026-03-19,20:53:07,120.0
7670,173,120,3,120,5,UPI,2026-02-07,13:21:23,342.0
7671,63,111,1,320,0,Card,2026-04-26,18:20:25,320.0
7672,106,111,3,320,0,Card,2026-03-02,20:18:35,960.0
7673,367,106,3,300,10,Card,2026-04-14,14:07:45,810.0
7674,185,104,1,390,0,Cash,2026-03-20,21:41:21,390.0
7675,19,109,1,650,0,Card,2026-03-07,12:14:33,650.0
7676,171,111,1,320,0,Card,2026-01-17,19:24:53,320.0
7677,276,129,2,180,10,UPI,2026-05-10,14:06:32,324.0
7678,359,125,4,120,0,UPI,2026-06-06,13:38:10,480.0
7679,383,110,2,280,10,UPI,2026-02-10,13:51:42,504.0
7680,54,118,1,150,0,UPI,2026-01-10,13:56:53,150.0
7681,275,115,2,150,0,UPI,2026-04-09,19:57:48,300.0
7682,69,120,2,120,0,Card,2026-05-22,19:32:42,240.0
7683,179,121,1,350,0,UPI,2026-02-08,21:48:17,350.0
7684,202,123,1,420,0,Cash,2026-01-04,13:45:21,420.0
7685,310,118,5,150,0,UPI,2026-03-29,21:05:07,750.0
7686,175,108,1,695,5,Card,2026-06-21,13:08:29,660.25
7687,432,114,4,180,0,Card,2026-03-14,19:01:22,720.0
7688,349,128,1,150,0,UPI,2026-03-05,14:15:03,150.0
7689,118,115,2,150,0,UPI,2026-02-28,19:51:23,300.0
7690,351,107,3,695,5,Card,2026-03-24,19:48:12,1980.75
7691,95,103,5,320,5,UPI,2026-04-29,12:39:41,1520.0
7692,68,122,2,320,0,UPI,2026-06-28,20:41:44,640.0
7693,364,124,2,180,0,UPI,2026-05-02,13:13:17,360.0
7694,55,102,2,380,10,UPI,2026-02-09,22:20:11,684.0
7695,228,125,2,120,5,UPI,2026-01-17,12:15:17,228.0
7696,96,125,1,120,5,UPI,2026-05-10,12:11:16,114.0
7697,494,105,1,420,5,Cash,2026-05-27,12:15:55,399.0
7698,162,120,3,120,0,UPI,2026-02-26,20:16:46,360.0
7699,33,127,1,90,0,Card,2026-04-04,11:14:48,90.0
7700,128,103,2,320,10,Card,2026-02-02,19:04:57,576.0
7701,184,110,1,280,0,Cash,2026-02-28,20:25:57,280.0
7702,406,120,1,120,15,Card,2026-01-30,14:44:49,102.0
7703,358,113,1,220,5,Card,2026-03-27,21:16:47,209.0
7704,4,101,2,695,0,UPI,2026-01-28,20:16:17,1390.0
7705,453,110,2,280,0,UPI,2026-05-17,21:25:12,560.0
7706,436,119,2,220,0,UPI,2026-01-19,13:38:29,440.0
7707,132,117,1,130,5,UPI,2026-04-09,20:59:09,123.5
7708,380,101,1,695,0,UPI,2026-02-12,12:58:45,695.0
7709,225,101,1,695,0,Card,2026-05-17,12:32:59,695.0
7710,272,106,2,300,0,UPI,2026-03-22,13:23:10,600.0
7711,182,127,3,90,0,Cash,2026-05-16,20:30:43,270.0
7712,133,115,2,150,5,UPI,2026-03-13,20:43:34,285.0
7713,310,129,1,180,0,Card,2026-06-01,14:41:50,180.0
7714,389,116,3,120,0,Card,2026-04-01,19:55:27,360.0
7715,266,102,2,380,5,Card,2026-04-13,18:47:51,722.0
7716,421,105,2,420,15,Cash,2026-04-26,19:17:12,714.0
7717,418,113,1,220,0,UPI,2026-04-25,13:44:09,220.0
7718,486,115,2,150,0,UPI,2026-01-06,18:46:40,300.0
7719,315,106,1,300,0,Card,2026-05-16,20:22:10,300.0
7720,106,103,2,320,0,UPI,2026-03-29,14:15:16,640.0
7721,90,126,1,60,10,Card,2026-04-24,13:29:59,54.0
7722,401,117,1,130,0,Card,2026-02-27,13:49:20,130.0
7723,171,108,1,695,0,UPI,2026-03-13,13:55:06,695.0
7724,312,102,2,380,0,UPI,2026-06-25,13:59:59,760.0
7725,499,119,2,220,10,UPI,2026-01-13,19:21:47,396.0
7726,77,129,1,180,0,UPI,2026-06-08,13:55:32,180.0
7727,166,108,2,695,0,Card,2026-03-30,19:59:36,1390.0
7728,332,123,1,420,5,Card,2026-05-14,20:59:52,399.0
7729,317,128,2,150,15,Cash,2026-03-15,20:42:15,255.0
7730,191,113,2,220,0,Cash,2026-03-01,14:36:19,440.0
7731,485,115,3,150,5,Card,2026-02-19,20:33:41,427.5
7732,44,115,1,150,0,UPI,2026-05-26,12:53:04,150.0
7733,499,129,1,180,0,Card,2026-03-26,12:20:12,180.0
7734,332,110,2,280,0,UPI,2026-06-02,13:44:59,560.0
7735,63,110,1,280,0,UPI,2026-03-26,12:04:33,280.0
7736,207,101,1,695,0,UPI,2026-01-25,13:27:21,695.0
7737,107,107,1,695,0,Card,2026-01-04,21:37:09,695.0
7738,395,102,2,380,10,Card,2026-02-02,12:16:44,684.0
7739,351,108,2,695,0,UPI,2026-04-26,14:26:08,1390.0
7740,435,126,2,60,0,UPI,2026-04-01,12:03:57,120.0
7741,279,128,3,150,5,UPI,2026-03-17,19:09:35,427.5
7742,328,112,1,240,10,Cash,2026-02-08,12:04:10,216.0
7743,233,101,3,695,10,UPI,2026-03-21,19:20:31,1876.5
7744,457,103,3,320,10,UPI,2026-05-09,12:20:00,864.0
7745,484,130,1,220,5,UPI,2026-01-29,12:43:42,209.0
7746,178,107,1,695,0,UPI,2026-02-21,13:30:59,695.0
7747,271,111,3,320,10,Card,2026-04-08,12:43:47,864.0
7748,148,101,2,695,0,UPI,2026-02-18,20:05:11,1390.0
7749,149,123,5,420,0,Cash,2026-05-28,13:47:10,2100.0
7750,61,118,1,150,0,Card,2026-01-26,13:50:40,150.0
7751,417,105,3,420,0,UPI,2026-06-08,13:19:45,1260.0
7752,180,102,2,380,0,UPI,2026-04-08,13:13:34,760.0
7753,404,129,1,180,0,UPI,2026-03-27,12:49:13,180.0
7754,267,125,2,120,0,UPI,2026-06-07,12:49:46,240.0
7755,197,128,1,150,0,UPI,2026-03-06,19:11:04,150.0
7756,407,105,2,420,5,UPI,2026-03-06,13:13:38,798.0
7757,37,128,1,150,0,Card,2026-04-23,13:29:01,150.0
7758,265,102,1,380,0,Card,2026-06-04,13:31:57,380.0
7759,349,103,5,320,0,UPI,2026-03-30,12:27:48,1600.0
7760,191,107,1,695,0,UPI,2026-04-30,22:44:47,695.0
7761,148,119,1,220,15,UPI,2026-04-14,19:57:25,187.0
7762,97,117,1,130,10,Card,2026-02-19,13:23:41,117.0
7763,177,116,3,120,0,UPI,2026-02-24,13:49:25,360.0
7764,428,108,1,695,10,UPI,2026-06-07,13:39:10,625.5
7765,251,104,2,390,0,Card,2026-04-17,19:15:48,780.0
7766,486,128,1,150,0,UPI,2026-02-15,14:51:31,150.0
7767,238,102,1,380,5,UPI,2026-05-24,13:42:27,361.0
7768,94,102,3,380,0,UPI,2026-03-20,12:01:42,1140.0
7769,273,102,1,380,0,UPI,2026-01-29,18:50:12,380.0
7770,159,107,2,695,0,UPI,2026-04-30,14:46:42,1390.0
7771,66,107,1,695,0,Card,2026-05-05,20:50:17,695.0
7772,17,104,1,390,15,UPI,2026-01-10,19:49:06,331.5
7773,204,105,1,420,10,Cash,2026-04-17,13:52:55,378.0
7774,345,104,2,390,10,Card,2026-02-21,20:22:54,702.0
7775,4,120,1,120,0,Card,2026-03-23,12:26:09,120.0
7776,374,103,2,320,0,UPI,2026-01-30,13:32:19,640.0
7777,57,121,1,350,5,UPI,2026-02-06,14:29:39,332.5
7778,367,101,3,695,0,UPI,2026-04-19,12:18:13,2085.0
7779,12,111,2,320,0,Card,2026-01-27,20:48:07,640.0
7780,401,123,3,420,10,Card,2026-03-16,19:17:51,1134.0
7781,452,110,1,280,0,Cash,2026-05-03,22:02:45,280.0
7782,283,105,3,420,5,UPI,2026-06-06,12:39:31,1197.0
7783,443,101,2,695,0,Cash,2026-04-27,13:35:31,1390.0
7784,331,103,2,320,10,UPI,2026-06-23,13:24:06,576.0
7785,135,129,5,180,0,UPI,2026-06-02,20:26:20,900.0
7786,369,111,3,320,10,Card,2026-05-14,13:45:03,864.0
7787,460,110,1,280,5,UPI,2026-06-09,12:09:58,266.0
7788,324,106,1,300,0,UPI,2026-04-20,20:07:22,300.0
7789,199,129,1,180,0,Card,2026-05-21,21:21:43,180.0
7790,364,123,3,420,0,Cash,2026-06-16,21:18:35,1260.0
7791,298,117,2,130,0,UPI,2026-04-19,13:03:23,260.0
7792,447,117,4,130,0,UPI,2026-04-17,14:51:35,520.0
7793,492,122,1,320,10,UPI,2026-04-15,20:18:13,288.0
7794,314,128,1,150,0,UPI,2026-04-26,18:00:10,150.0
7795,477,120,3,120,0,Cash,2026-01-02,18:24:43,360.0
7796,217,119,1,220,0,UPI,2026-05-23,19:37:51,220.0
7797,183,106,1,300,15,Card,2026-05-17,14:46:07,255.0
7798,273,129,4,180,10,Cash,2026-05-13,18:04:04,648.0
7799,131,102,3,380,0,UPI,2026-03-03,14:50:40,1140.0
7800,370,120,1,120,5,Cash,2026-05-25,12:10:47,114.0
7801,232,108,1,695,0,UPI,2026-04-18,13:29:06,695.0
7802,341,104,1,390,0,Card,2026-05-29,14:41:02,390.0
7803,224,105,2,420,0,UPI,2026-05-07,18:30:34,840.0
7804,412,115,1,150,0,Card,2026-06-17,13:43:19,150.0
7805,271,122,5,320,0,UPI,2026-03-16,20:05:22,1600.0
7806,229,108,3,695,0,UPI,2026-02-11,13:03:18,2085.0
7807,412,102,2,380,0,Card,2026-03-22,13:50:36,760.0
7808,86,110,3,280,0,Cash,2026-04-07,11:20:22,840.0
7809,415,121,2,350,15,UPI,2026-05-31,18:34:34,595.0
7810,436,102,1,380,5,UPI,2026-04-06,13:07:52,361.0
7811,96,112,1,240,0,UPI,2026-02-22,12:40:44,240.0
7812,248,125,1,120,15,UPI,2026-02-07,19:16:36,102.0
7813,36,123,2,420,5,UPI,2026-03-14,19:39:27,798.0
7814,490,103,2,320,0,UPI,2026-06-05,19:56:36,640.0
7815,390,110,1,280,0,UPI,2026-04-04,13:55:02,280.0
7816,286,102,1,380,0,Cash,2026-03-02,20:27:18,380.0
7817,156,102,1,380,0,UPI,2026-02-01,12:25:01,380.0
7818,234,105,2,420,0,UPI,2026-06-21,19:28:08,840.0
7819,147,111,2,320,0,UPI,2026-02-11,20:27:28,640.0
7820,493,105,1,420,0,UPI,2026-05-24,12:01:42,420.0
7821,321,117,2,130,0,UPI,2026-05-17,20:08:00,260.0
7822,224,105,1,420,0,Card,2026-05-12,12:04:20,420.0
7823,212,120,1,120,0,UPI,2026-05-16,14:50:42,120.0
7824,135,102,1,380,0,Cash,2026-06-09,11:46:14,380.0
7825,474,115,1,150,15,Cash,2026-03-06,12:59:03,127.5
7826,209,106,1,300,10,UPI,2026-03-07,20:49:56,270.0
7827,328,129,1,180,0,UPI,2026-03-23,19:05:35,180.0
7828,114,108,1,695,10,Card,2026-03-21,20:06:34,625.5
7829,433,120,3,120,0,UPI,2026-01-10,21:00:20,360.0
7830,50,120,1,120,0,UPI,2026-02-04,13:15:20,120.0
7831,88,113,2,220,0,Cash,2026-06-27,13:52:41,440.0
7832,186,116,2,120,0,Card,2026-06-09,14:56:58,240.0
7833,41,118,1,150,0,Cash,2026-04-03,12:30:46,150.0
7834,214,105,1,420,0,UPI,2026-05-15,19:42:39,420.0
7835,256,105,3,420,0,Cash,2026-03-18,14:51:32,1260.0
7836,111,103,1,320,0,Card,2026-06-04,21:33:54,320.0
7837,91,120,2,120,15,Card,2026-01-13,20:58:43,204.0
7838,170,118,2,150,0,UPI,2026-02-09,14:35:01,300.0
7839,187,110,5,280,0,Cash,2026-06-23,13:34:05,1400.0
7840,168,126,2,60,0,Card,2026-03-17,13:32:14,120.0
7841,263,101,2,695,0,UPI,2026-01-03,13:04:08,1390.0
7842,103,116,3,120,0,UPI,2026-01-22,18:48:17,360.0
7843,81,118,1,150,0,UPI,2026-06-29,18:40:45,150.0
7844,448,128,1,150,0,Cash,2026-01-05,20:00:20,150.0
7845,62,102,1,380,0,UPI,2026-03-18,12:37:52,380.0
7846,172,102,5,380,0,UPI,2026-06-06,13:41:52,1900.0
7847,125,123,2,420,0,UPI,2026-03-17,13:35:41,840.0
7848,144,126,2,60,10,Card,2026-04-16,22:14:36,108.0
7849,344,126,2,60,0,UPI,2026-04-09,12:29:31,120.0
7850,354,111,4,320,0,UPI,2026-02-07,12:41:48,1280.0
7851,382,106,2,300,5,UPI,2026-02-09,19:34:20,570.0
7852,399,127,1,90,0,Cash,2026-04-20,19:20:14,90.0
7853,329,107,3,695,5,Cash,2026-06-21,14:58:38,1980.75
7854,81,109,1,650,0,UPI,2026-02-04,18:11:13,650.0
7855,53,105,2,420,0,Card,2026-02-23,12:03:30,840.0
7856,265,122,1,320,0,UPI,2026-05-14,20:05:55,320.0
7857,270,120,2,120,0,UPI,2026-01-12,11:48:37,240.0
7858,286,105,2,420,5,UPI,2026-05-10,20:41:40,798.0
7859,169,126,2,60,0,UPI,2026-05-07,21:09:20,120.0
7860,207,119,1,220,0,UPI,2026-02-16,18:05:07,220.0
7861,81,124,2,180,0,Card,2026-04-15,14:41:03,360.0
7862,29,105,3,420,0,Cash,2026-05-13,19:15:26,1260.0
7863,372,108,2,695,5,UPI,2026-03-15,11:05:35,1320.5
7864,453,101,2,695,10,UPI,2026-03-24,19:44:36,1251.0
7865,24,102,1,380,0,UPI,2026-05-16,12:51:54,380.0
7866,175,128,1,150,0,UPI,2026-02-11,11:01:06,150.0
7867,476,105,4,420,0,Cash,2026-01-11,14:13:29,1680.0
7868,392,101,1,695,0,UPI,2026-04-10,12:46:12,695.0
7869,143,101,2,695,10,Cash,2026-01-16,13:53:15,1251.0
7870,487,116,1,120,10,UPI,2026-02-11,22:10:07,108.0
7871,362,103,1,320,5,UPI,2026-04-24,19:44:32,304.0
7872,364,105,4,420,0,Card,2026-05-31,19:03:25,1680.0
7873,242,118,1,150,0,UPI,2026-06-02,20:37:23,150.0
7874,41,110,1,280,0,UPI,2026-05-02,13:47:43,280.0
7875,225,102,1,380,0,UPI,2026-01-22,19:32:27,380.0
7876,452,115,1,150,5,UPI,2026-03-13,13:53:50,142.5
7877,481,103,2,320,0,UPI,2026-06-06,12:07:50,640.0
7878,282,129,1,180,0,UPI,2026-01-30,20:24:56,180.0
7879,453,123,3,420,0,UPI,2026-01-24,12:08:42,1260.0
7880,401,103,3,320,0,Card,2026-06-04,19:35:14,960.0
7881,179,124,4,180,0,Card,2026-03-05,13:44:42,720.0
7882,419,105,2,420,5,Card,2026-01-23,13:39:31,798.0
7883,110,116,2,120,0,UPI,2026-06-27,13:16:20,240.0
7884,324,105,1,420,5,UPI,2026-01-22,18:08:38,399.0
7885,151,102,2,380,0,UPI,2026-05-12,19:07:44,760.0
7886,240,121,2,350,5,UPI,2026-02-10,12:58:49,665.0
7887,12,106,1,300,0,UPI,2026-06-29,18:20:09,300.0
7888,7,106,1,300,15,UPI,2026-02-17,13:05:03,255.0
7889,425,126,3,60,10,UPI,2026-05-28,13:10:35,162.0
7890,307,118,1,150,0,Card,2026-02-04,14:12:51,150.0
7891,230,105,3,420,5,UPI,2026-04-23,12:16:39,1197.0
7892,8,128,2,150,0,UPI,2026-01-09,12:49:27,300.0
7893,210,118,1,150,0,UPI,2026-05-13,12:28:23,150.0
7894,438,109,2,650,0,UPI,2026-01-27,19:18:46,1300.0
7895,133,124,1,180,0,UPI,2026-03-26,12:04:20,180.0
7896,154,105,4,420,0,UPI,2026-06-27,19:54:20,1680.0
7897,242,120,1,120,5,Card,2026-02-20,20:01:09,114.0
7898,204,119,3,220,0,UPI,2026-05-12,13:25:15,660.0
7899,431,117,1,130,0,UPI,2026-04-07,19:37:34,130.0
7900,288,121,5,350,0,Card,2026-05-10,19:51:33,1750.0
7901,249,117,1,130,10,UPI,2026-05-30,12:33:42,117.0
7902,359,101,1,695,5,Cash,2026-04-17,20:46:43,660.25
7903,415,118,1,150,10,UPI,2026-05-04,12:36:24,135.0
7904,419,109,1,650,0,UPI,2026-02-14,19:04:52,650.0
7905,432,120,1,120,5,Cash,2026-04-12,13:36:36,114.0
7906,23,108,1,695,10,UPI,2026-04-07,13:33:27,625.5
7907,263,119,1,220,0,UPI,2026-04-21,19:53:15,220.0
7908,234,115,1,150,0,UPI,2026-06-06,19:10:36,150.0
7909,434,114,1,180,0,UPI,2026-06-29,20:58:39,180.0
7910,319,110,2,280,0,Cash,2026-06-25,19:04:21,560.0
7911,319,125,5,120,5,UPI,2026-02-16,19:55:05,570.0
7912,273,109,1,650,0,UPI,2026-04-03,20:36:32,650.0
